date,day_of_week,montemp_fth,,rain,snow,holiday,local_event,end_of_month,people
2011-04-09,Saturday,4,44.7,0,0,0,0,0,42
2011-04-10,Sunday,4,43.6,0,0,0,0,0,51
2011-04-11,Monday,4,44.6,0,0,0,0,0,38
2011-04-12,Tuesday,4,30.3,0,0,0,0,0,44
2011-04-13,Wednesday,4,34.3,0,0,0,0,0,48
2011-04-14,Thursday,4,43.3,0,0,0,0,0,31
2011-04-15,Friday,4,46.3,0,0,0,0,0,33
2011-04-16,Saturday,4,27.8,1,0,0,0,0,57
2011-04-17,Sunday,4,44.2,1,0,0,0,0,44
2011-04-18,Monday,4,51.6,0,0,0,1,0,38
2011-04-19,Tuesday,4,50.2,0,0,0,0,0,43
2011-04-20,Wednesday,4,39.4,0,0,0,0,0,38
2011-04-21,Thursday,4,30.8,1,0,0,0,0,51
2011-04-22,Friday,4,46.7,0,0,0,0,0,36
2011-04-23,Saturday,4,34.8,0,0,0,1,0,66
2011-04-24,Sunday,4,43.0,0,0,0,0,0,47
2011-04-25,Monday,4,39.1,0,0,0,0,0,41
2011-04-26,Tuesday,4,56.7,0,0,0,0,0,39
2011-04-27,Wednesday,4,27.0,0,0,0,0,1,48
2011-04-28,Thursday,4,43.4,0,0,0,0,1,51
2011-04-29,Friday,4,52.1,1,0,0,0,1,51
2011-04-30,Saturday,4,38.1,0,0,0,0,1,48
2011-05-01,Sunday,5,49.8,0,0,0,0,0,45
2011-05-02,Monday,5,59.2,0,0,0,0,0,37
2011-05-03,Tuesday,5,59.8,0,0,0,0,0,46
2011-05-04,Wednesday,5,52.3,1,0,0,0,0,36
2011-05-05,Thursday,5,58.6,0,0,0,0,0,34
2011-05-06,Friday,5,63.7,0,0,0,0,0,37
2011-05-07,Saturday,5,63.5,0,0,0,1,0,53
2011-05-08,Sunday,5,59.0,1,0,0,1,0,49
2011-05-09,Monday,5,64.4,0,0,0,0,0,35
2011-05-10,Tuesday,5,65.7,0,0,0,0,0,41
2011-05-11,Wednesday,5,60.5,0,0,0,0,0,40
2011-05-12,Thursday,5,48.1,0,0,0,0,0,37
2011-05-13,Friday,5,67.7,0,0,0,0,0,51
2011-05-14,Saturday,5,67.3,1,0,0,0,0,48
2011-05-15,Sunday,5,64.6,1,0,0,0,0,42
2011-05-16,Monday,5,68.1,0,0,0,0,0,38
2011-05-17,Tuesday,5,64.8,0,0,0,0,0,46
2011-05-18,Wednesday,5,64.3,0,0,0,0,0,32
2011-05-19,Thursday,5,62.9,0,0,0,0,0,34
2011-05-20,Friday,5,55.7,0,0,0,0,0,43
2011-05-21,Saturday,5,56.9,0,0,0,0,0,39
2011-05-22,Sunday,5,56.9,0,0,0,0,0,37
2011-05-23,Monday,5,66.0,0,0,0,0,0,39
2011-05-24,Tuesday,5,69.1,0,0,0,0,0,35
2011-05-25,Wednesday,5,60.0,0,0,0,0,0,36
2011-05-26,Thursday,5,54.2,1,0,0,0,0,35
2011-05-27,Friday,5,63.1,0,0,0,0,1,44
2011-05-28,Saturday,5,58.6,0,0,0,0,1,47
2011-05-29,Sunday,5,66.7,1,0,0,0,1,50
2011-05-30,Monday,5,61.7,0,0,0,0,1,43
2011-05-31,Tuesday,5,72.1,0,0,0,0,1,48
2011-06-01,Wednesday,6,63.1,1,0,0,0,0,39
2011-06-02,Thursday,6,57.7,1,0,0,0,0,41
2011-06-03,Friday,6,71.1,1,0,0,0,0,37
2011-06-04,Saturday,6,59.6,0,0,0,0,0,45
2011-06-05,Sunday,6,67.9,0,0,0,0,0,44
2011-06-06,Monday,6,55.5,0,0,0,0,0,41
2011-06-07,Tuesday,6,48.7,0,0,0,0,0,45
2011-06-08,Wednesday,6,60.4,0,0,0,0,0,47
2011-06-09,Thursday,6,67.2,1,0,0,0,0,41
2011-06-10,Friday,6,54.0,0,0,0,0,0,34
2011-06-11,Saturday,6,58.5,0,0,0,0,0,37
2011-06-12,Sunday,6,65.2,0,0,0,0,0,46
2011-06-13,Monday,6,51.3,0,0,0,0,0,40
2011-06-14,Tuesday,6,61.7,0,0,0,0,0,37
2011-06-15,Wednesday,6,64.7,0,0,0,0,0,39
2011-06-16,Thursday,6,71.8,0,0,0,0,0,36
2011-06-17,Friday,6,62.6,0,0,0,0,0,35
2011-06-18,Saturday,6,71.0,0,0,0,0,0,39
2011-06-19,Sunday,6,59.6,1,0,0,0,0,48
2011-06-20,Monday,6,54.9,0,0,0,0,0,31
2011-06-21,Tuesday,6,70.1,0,0,0,1,0,39
2011-06-22,Wednesday,6,64.9,0,0,0,0,0,40
2011-06-23,Thursday,6,54.4,0,0,0,0,0,35
2011-06-24,Friday,6,47.7,0,0,0,1,0,37
2011-06-25,Saturday,6,65.5,1,0,0,0,0,48
2011-06-26,Sunday,6,64.1,0,0,0,0,0,49
2011-06-27,Monday,6,42.0,1,0,0,0,1,51
2011-06-28,Tuesday,6,49.4,0,0,0,0,1,49
2011-06-29,Wednesday,6,61.2,0,0,0,0,1,34
2011-06-30,Thursday,6,59.3,0,0,0,0,1,54
2011-07-01,Friday,7,71.3,0,0,0,1,0,48
2011-07-02,Saturday,7,80.6,0,0,0,0,0,51
2011-07-03,Sunday,7,71.4,0,0,0,0,0,56
2011-07-04,Monday,7,79.0,0,0,1,1,0,53
2011-07-05,Tuesday,7,75.7,0,0,0,0,0,32
2011-07-06,Wednesday,7,78.7,1,0,0,0,0,44
2011-07-07,Thursday,7,78.8,0,0,0,0,0,34
2011-07-08,Friday,7,82.5,0,0,0,0,0,48
2011-07-09,Saturday,7,79.4,1,0,0,0,0,51
2011-07-10,Sunday,7,69.4,0,0,0,0,0,33
2011-07-11,Monday,7,82.4,0,0,0,0,0,46
2011-07-12,Tuesday,7,82.0,0,0,0,0,0,37
2011-07-13,Wednesday,7,85.2,0,0,0,1,0,47
2011-07-14,Thursday,7,71.2,1,0,0,0,0,42
2011-07-15,Friday,7,78.1,1,0,0,0,0,45
2011-07-16,Saturday,7,82.0,0,0,0,0,0,48
2011-07-17,Sunday,7,78.8,1,0,0,0,0,54
2011-07-18,Monday,7,77.4,0,0,0,0,0,38
2011-07-19,Tuesday,7,74.2,0,0,0,0,0,36
2011-07-20,Wednesday,7,75.5,1,0,0,0,0,38
2011-07-21,Thursday,7,75.8,1,0,0,0,0,50
2011-07-22,Friday,7,79.4,0,0,0,0,0,42
2011-07-23,Saturday,7,67.6,0,0,0,0,0,39
2011-07-24,Sunday,7,76.1,0,0,0,0,0,51
2011-07-25,Monday,7,69.6,1,0,0,0,0,41
2011-07-26,Tuesday,7,85.9,1,0,0,0,0,44
2011-07-27,Wednesday,7,78.0,0,0,0,0,1,46
2011-07-28,Thursday,7,68.3,0,0,0,0,1,43
2011-07-29,Friday,7,62.3,0,0,0,0,1,38
2011-07-30,Saturday,7,78.4,0,0,0,0,1,52
2011-07-31,Sunday,7,79.8,1,0,0,0,1,51
2011-08-01,Monday,8,76.0,1,0,0,0,0,47
2011-08-02,Tuesday,8,75.7,0,0,0,0,0,42
2011-08-03,Wednesday,8,81.7,0,0,0,0,0,35
2011-08-04,Thursday,8,80.4,0,0,0,0,0,38
2011-08-05,Friday,8,74.3,1,0,0,1,0,40
2011-08-06,Saturday,8,71.6,1,0,0,0,0,45
2011-08-07,Sunday,8,72.9,0,0,0,0,0,49
2011-08-08,Monday,8,71.0,0,0,0,0,0,34
2011-08-09,Tuesday,8,71.9,0,0,0,0,0,34
2011-08-10,Wednesday,8,75.9,0,0,0,0,0,47
2011-08-11,Thursday,8,69.9,0,0,0,1,0,46
2011-08-12,Friday,8,74.0,0,0,0,0,0,44
2011-08-13,Saturday,8,72.1,0,0,0,0,0,26
2011-08-14,Sunday,8,83.0,1,0,0,1,0,53
2011-08-15,Monday,8,82.1,0,0,0,0,0,38
2011-08-16,Tuesday,8,76.0,0,0,0,0,0,35
2011-08-17,Wednesday,8,90.3,0,0,0,0,0,36
2011-08-18,Thursday,8,74.5,0,0,0,0,0,33
2011-08-19,Friday,8,70.8,1,0,0,0,0,41
2011-08-20,Saturday,8,75.1,1,0,0,0,0,53
2011-08-21,Sunday,8,73.5,1,0,0,0,0,48
2011-08-22,Monday,8,75.7,0,0,0,0,0,39
2011-08-23,Tuesday,8,83.0,0,0,0,0,0,41
2011-08-24,Wednesday,8,77.1,0,0,0,0,0,41
2011-08-25,Thursday,8,85.7,1,0,0,0,0,40
2011-08-26,Friday,8,73.4,0,0,0,0,0,36
2011-08-27,Saturday,8,76.4,0,0,0,0,1,54
2011-08-28,Sunday,8,72.4,0,0,0,0,1,46
2011-08-29,Monday,8,73.5,1,0,0,0,1,45
2011-08-30,Tuesday,8,72.0,0,0,0,0,1,38
2011-08-31,Wednesday,8,86.2,0,0,0,0,1,46
2011-09-01,Thursday,9,59.0,1,0,0,0,0,37
2011-09-02,Friday,9,65.0,0,0,0,0,0,34
2011-09-03,Saturday,9,66.6,0,0,0,0,0,46
2011-09-04,Sunday,9,61.7,0,0,0,0,0,46
2011-09-05,Monday,9,72.8,0,0,0,0,0,38
2011-09-06,Tuesday,9,64.9,0,0,0,0,0,36
2011-09-07,Wednesday,9,53.6,0,0,0,0,0,40
2011-09-08,Thursday,9,65.6,0,0,0,0,0,30
2011-09-09,Friday,9,60.3,0,0,0,0,0,36
2011-09-10,Saturday,9,57.0,1,0,0,0,0,45
2011-09-11,Sunday,9,69.5,0,0,0,0,0,48
2011-09-12,Monday,9,61.9,1,0,0,0,0,32
2011-09-13,Tuesday,9,50.4,1,0,0,0,0,33
2011-09-14,Wednesday,9,61.1,0,0,0,0,0,38
2011-09-15,Thursday,9,58.1,0,0,0,0,0,38
2011-09-16,Friday,9,61.8,0,0,0,0,0,43
2011-09-17,Saturday,9,56.5,0,0,0,0,0,53
2011-09-18,Sunday,9,66.2,0,0,0,0,0,41
2011-09-19,Monday,9,69.5,0,0,0,0,0,34
2011-09-20,Tuesday,9,52.3,1,0,0,0,0,51
2011-09-21,Wednesday,9,56.1,0,0,0,1,0,48
2011-09-22,Thursday,9,64.5,0,0,0,0,0,38
2011-09-23,Friday,9,64.8,0,0,0,0,0,38
2011-09-24,Saturday,9,53.8,0,0,0,1,0,58
2011-09-25,Sunday,9,71.4,0,0,0,0,0,46
2011-09-26,Monday,9,62.2,0,0,0,0,0,28
2011-09-27,Tuesday,9,66.0,0,0,0,0,1,40
2011-09-28,Wednesday,9,48.1,0,0,0,0,1,37
2011-09-29,Thursday,9,62.8,0,0,0,0,1,37
2011-09-30,Friday,9,54.1,0,0,0,0,1,44
2011-10-01,Saturday,10,60.0,1,0,0,1,0,52
2011-10-02,Sunday,10,54.6,0,0,0,0,0,45
2011-10-03,Monday,10,60.5,0,0,0,0,0,33
2011-10-04,Tuesday,10,55.4,0,0,0,0,0,39
2011-10-05,Wednesday,10,55.9,0,0,0,0,0,43
2011-10-06,Thursday,10,52.2,1,0,0,0,0,41
2011-10-07,Friday,10,64.4,1,0,0,0,0,34
2011-10-08,Saturday,10,69.8,1,0,0,0,0,44
2011-10-09,Sunday,10,53.4,1,0,0,0,0,39
2011-10-10,Monday,10,52.0,1,0,0,1,0,39
2011-10-11,Tuesday,10,46.1,1,0,0,0,0,40
2011-10-12,Wednesday,10,64.7,0,0,0,0,0,30
2011-10-13,Thursday,10,56.6,1,0,0,1,0,51
2011-10-14,Friday,10,70.1,0,0,0,0,0,39
2011-10-15,Saturday,10,50.1,0,0,0,0,0,39
2011-10-16,Sunday,10,64.8,0,0,0,0,0,48
2011-10-17,Monday,10,68.8,1,0,0,0,0,45
2011-10-18,Tuesday,10,55.7,0,0,0,0,0,39
2011-10-19,Wednesday,10,62.2,0,0,0,0,0,36
2011-10-20,Thursday,10,60.6,0,0,0,1,0,46
2011-10-21,Friday,10,62.4,1,0,0,0,0,36
2011-10-22,Saturday,10,62.7,0,0,0,0,0,45
2011-10-23,Sunday,10,58.5,0,0,0,0,0,47
2011-10-24,Monday,10,60.2,0,0,0,0,0,32
2011-10-25,Tuesday,10,47.0,1,0,0,0,0,39
2011-10-26,Wednesday,10,69.3,0,0,0,0,0,44
2011-10-27,Thursday,10,61.9,0,0,0,0,1,41
2011-10-28,Friday,10,55.5,0,0,0,1,1,49
2011-10-29,Saturday,10,46.2,0,0,0,0,1,46
2011-10-30,Sunday,10,53.8,1,0,0,0,1,47
2011-10-31,Monday,10,60.6,0,0,0,0,1,41
2011-11-01,Tuesday,11,45.3,1,0,0,1,0,46
2011-11-02,Wednesday,11,46.3,0,0,0,0,0,37
2011-11-03,Thursday,11,28.5,1,0,0,0,0,58
2011-11-04,Friday,11,54.2,1,0,0,0,0,41
2011-11-05,Saturday,11,33.8,1,0,0,0,0,50
2011-11-06,Sunday,11,40.5,0,0,0,0,0,43
2011-11-07,Monday,11,42.7,0,0,0,0,0,38
2011-11-08,Tuesday,11,36.9,1,0,0,0,0,45
2011-11-09,Wednesday,11,49.6,0,0,0,0,0,42
2011-11-10,Thursday,11,43.9,1,0,0,0,0,47
2011-11-11,Friday,11,43.8,1,0,0,0,0,35
2011-11-12,Saturday,11,42.6,1,0,0,0,0,47
2011-11-13,Sunday,11,33.4,0,0,0,0,0,47
2011-11-14,Monday,11,50.9,0,0,0,0,0,35
2011-11-15,Tuesday,11,45.0,0,0,0,0,0,40
2011-11-16,Wednesday,11,30.1,1,0,0,0,0,54
2011-11-17,Thursday,11,48.4,0,0,0,0,0,38
2011-11-18,Friday,11,49.5,1,0,0,1,0,54
2011-11-19,Saturday,11,31.1,0,0,0,0,0,52
2011-11-20,Sunday,11,44.9,0,0,0,0,0,49
2011-11-21,Monday,11,41.5,0,0,0,1,0,43
2011-11-22,Tuesday,11,55.3,0,0,0,0,0,46
2011-11-23,Wednesday,11,48.6,0,0,0,1,0,38
2011-11-24,Thursday,11,55.7,1,0,1,0,0,51
2011-11-25,Friday,11,47.5,0,0,0,1,0,49
2011-11-26,Saturday,11,35.0,0,0,0,0,0,47
2011-11-27,Sunday,11,42.7,1,0,0,0,1,52
2011-11-28,Monday,11,38.9,0,0,0,0,1,39
2011-11-29,Tuesday,11,43.4,1,0,0,0,1,44
2011-11-30,Wednesday,11,35.5,1,0,0,0,1,48
2011-12-01,Thursday,12,19.0,0,0,0,0,0,45
2011-12-02,Friday,12,20.7,0,0,0,0,0,47
2011-12-03,Saturday,12,23.2,0,1,0,0,0,58
2011-12-04,Sunday,12,8.3,0,1,0,0,0,67
2011-12-05,Monday,12,18.3,0,1,0,0,0,60
2011-12-06,Tuesday,12,12.4,0,1,0,0,0,58
2011-12-07,Wednesday,12,30.8,0,1,0,0,0,57
2011-12-08,Thursday,12,10.4,1,1,0,0,0,53
2011-12-09,Friday,12,33.2,1,1,0,0,0,55
2011-12-10,Saturday,12,9.6,1,1,0,0,0,75
2011-12-11,Sunday,12,30.3,0,0,0,0,0,50
2011-12-12,Monday,12,16.0,1,1,0,0,0,62
2011-12-13,Tuesday,12,30.9,1,0,0,0,0,44
2011-12-14,Wednesday,12,19.0,0,0,0,0,0,50
2011-12-15,Thursday,12,-7.4,0,1,0,0,0,56
2011-12-16,Friday,12,24.3,0,0,0,0,0,53
2011-12-17,Saturday,12,26.8,0,0,0,0,0,56
2011-12-18,Sunday,12,13.0,0,0,0,0,0,41
2011-12-19,Monday,12,28.7,0,1,0,0,0,51
2011-12-20,Tuesday,12,5.2,0,1,0,0,0,55
2011-12-21,Wednesday,12,7.9,0,0,0,0,0,52
2011-12-22,Thursday,12,23.6,0,0,0,0,0,53
2011-12-23,Friday,12,32.8,0,1,0,0,0,47
2011-12-24,Saturday,12,8.5,0,0,0,0,0,58
2011-12-25,Sunday,12,4.1,1,0,1,0,0,73
2011-12-26,Monday,12,12.8,0,1,0,0,0,50
2011-12-27,Tuesday,12,-12.5,0,0,0,1,1,61
2011-12-28,Wednesday,12,32.0,0,0,0,0,1,46
2011-12-29,Thursday,12,8.8,0,1,0,0,1,70
2011-12-30,Friday,12,25.1,0,0,0,0,1,45
2011-12-31,Saturday,12,19.9,0,1,0,0,1,77
2012-01-01,Sunday,1,27.8,0,0,1,0,0,63
2012-01-02,Monday,1,21.7,1,0,0,0,0,52
2012-01-03,Tuesday,1,12.0,0,1,0,0,0,50
2012-01-04,Wednesday,1,31.1,0,1,0,0,0,49
2012-01-05,Thursday,1,19.6,0,0,0,0,0,50
2012-01-06,Friday,1,35.3,0,0,0,0,0,33
2012-01-07,Saturday,1,31.4,0,1,0,0,0,65
2012-01-08,Sunday,1,19.9,0,0,0,0,0,56
2012-01-09,Monday,1,20.8,0,0,0,0,0,48
2012-01-10,Tuesday,1,3.5,0,0,0,0,0,60
2012-01-11,Wednesday,1,17.6,1,0,0,0,0,54
2012-01-12,Thursday,1,18.0,1,1,0,0,0,56
2012-01-13,Friday,1,22.2,0,0,0,0,0,52
2012-01-14,Saturday,1,23.2,0,1,0,0,0,61
2012-01-15,Sunday,1,5.0,1,0,0,0,0,60
2012-01-16,Monday,1,21.2,0,1,0,0,0,54
2012-01-17,Tuesday,1,12.5,0,1,0,0,0,55
2012-01-18,Wednesday,1,19.6,0,1,0,1,0,66
2012-01-19,Thursday,1,18.0,0,0,0,0,0,49
2012-01-20,Friday,1,16.2,0,0,0,0,0,58
2012-01-21,Saturday,1,29.0,1,1,0,0,0,60
2012-01-22,Sunday,1,-1.9,0,0,0,0,0,51
2012-01-23,Monday,1,28.9,0,0,0,0,0,48
2012-01-24,Tuesday,1,11.1,0,0,0,0,0,53
2012-01-25,Wednesday,1,17.5,0,1,0,0,0,47
2012-01-26,Thursday,1,18.2,0,1,0,0,0,50
2012-01-27,Friday,1,28.7,1,1,0,0,1,59
2012-01-28,Saturday,1,16.5,1,0,0,0,1,65
2012-01-29,Sunday,1,17.9,1,1,0,0,1,65
2012-01-30,Monday,1,23.6,0,0,0,0,1,48
2012-01-31,Tuesday,1,-7.6,1,1,0,0,1,64
2012-02-01,Wednesday,2,21.8,0,1,0,0,0,64
2012-02-02,Thursday,2,10.5,0,0,0,0,0,51
2012-02-03,Friday,2,17.6,0,1,0,0,0,62
2012-02-04,Saturday,2,19.1,0,0,0,0,0,52
2012-02-05,Sunday,2,43.0,0,0,0,0,0,43
2012-02-06,Monday,2,20.2,0,1,0,0,0,51
2012-02-07,Tuesday,2,18.7,0,1,0,0,0,54
2012-02-08,Wednesday,2,21.3,0,1,0,0,0,53
2012-02-09,Thursday,2,26.8,1,0,0,0,0,49
2012-02-10,Friday,2,8.6,0,1,0,0,0,57
2012-02-11,Saturday,2,25.8,0,0,0,0,0,56
2012-02-12,Sunday,2,26.3,0,0,0,0,0,45
2012-02-13,Monday,2,10.2,0,1,0,0,0,58
2012-02-14,Tuesday,2,4.9,0,0,0,0,0,47
2012-02-15,Wednesday,2,25.8,0,0,0,0,0,50
2012-02-16,Thursday,2,13.0,0,1,0,0,0,53
2012-02-17,Friday,2,32.9,0,0,0,0,0,46
2012-02-18,Saturday,2,14.9,0,0,0,0,0,52
2012-02-19,Sunday,2,21.8,0,0,0,0,0,57
2012-02-20,Monday,2,19.3,0,0,0,0,0,47
2012-02-21,Tuesday,2,13.2,0,0,0,0,0,55
2012-02-22,Wednesday,2,11.4,0,1,0,0,0,50
2012-02-23,Thursday,2,3.8,0,0,0,0,0,50
2012-02-24,Friday,2,5.6,0,0,0,0,0,50
2012-02-25,Saturday,2,9.6,0,0,0,0,0,60
2012-02-26,Sunday,2,30.7,0,0,0,0,0,49
2012-02-27,Monday,2,12.4,0,1,0,0,1,64
2012-02-28,Tuesday,2,2.4,0,1,0,0,1,59
2012-02-29,Wednesday,2,4.9,0,0,0,0,1,55
2012-03-01,Thursday,3,53.8,0,0,0,0,0,38
2012-03-02,Friday,3,42.5,0,0,0,0,0,41
2012-03-03,Saturday,3,34.6,0,0,0,0,0,56
2012-03-04,Sunday,3,43.9,0,0,0,0,0,45
2012-03-05,Monday,3,34.7,0,0,0,0,0,43
2012-03-06,Tuesday,3,39.8,1,0,0,0,0,45
2012-03-07,Wednesday,3,46.0,0,0,0,0,0,37
2012-03-08,Thursday,3,53.2,0,0,0,0,0,36
2012-03-09,Friday,3,31.3,0,0,0,0,0,43
2012-03-10,Saturday,3,40.6,0,0,0,1,0,52
2012-03-11,Sunday,3,45.4,1,0,0,0,0,47
2012-03-12,Monday,3,26.1,0,0,0,0,0,45
2012-03-13,Tuesday,3,15.6,1,0,0,0,0,54
2012-03-14,Wednesday,3,39.8,0,0,0,0,0,38
2012-03-15,Thursday,3,32.7,0,0,0,1,0,50
2012-03-16,Friday,3,46.2,0,0,0,1,0,43
2012-03-17,Saturday,3,37.2,0,0,0,0,0,41
2012-03-18,Sunday,3,42.9,0,0,0,0,0,38
2012-03-19,Monday,3,42.1,1,0,0,1,0,48
2012-03-20,Tuesday,3,34.8,1,0,0,0,0,41
2012-03-21,Wednesday,3,38.7,0,0,0,0,0,38
2012-03-22,Thursday,3,47.1,1,0,0,0,0,41
2012-03-23,Friday,3,39.8,0,0,0,0,0,35
2012-03-24,Saturday,3,47.3,0,0,0,0,0,42
2012-03-25,Sunday,3,42.5,1,0,0,0,0,54
2012-03-26,Monday,3,43.5,1,0,0,0,0,45
2012-03-27,Tuesday,3,38.1,1,0,0,0,1,55
2012-03-28,Wednesday,3,33.0,0,0,0,0,1,55
2012-03-29,Thursday,3,50.3,0,0,0,0,1,38
2012-03-30,Friday,3,33.4,0,0,0,0,1,52
2012-03-31,Saturday,3,43.8,0,0,0,0,1,37
2012-04-01,Sunday,4,43.2,1,0,0,0,0,43
2012-04-02,Monday,4,32.0,0,0,0,0,0,47
2012-04-03,Tuesday,4,51.1,0,0,0,0,0,33
2012-04-04,Wednesday,4,47.4,0,0,0,0,0,36
2012-04-05,Thursday,4,32.4,0,0,0,0,0,46
2012-04-06,Friday,4,31.7,1,0,0,0,0,50
2012-04-07,Saturday,4,38.4,0,0,0,0,0,42
2012-04-08,Sunday,4,39.9,1,0,0,0,0,36
2012-04-09,Monday,4,44.1,0,0,0,0,0,34
2012-04-10,Tuesday,4,35.8,0,0,0,0,0,37
2012-04-11,Wednesday,4,40.1,0,0,0,0,0,45
2012-04-12,Thursday,4,42.8,1,0,0,0,0,42
2012-04-13,Friday,4,47.3,0,0,0,0,0,42
2012-04-14,Saturday,4,35.2,1,0,0,0,0,55
2012-04-15,Sunday,4,38.6,1,0,0,0,0,44
2012-04-16,Monday,4,39.6,0,0,0,0,0,38
2012-04-17,Tuesday,4,39.2,1,0,0,0,0,35
2012-04-18,Wednesday,4,38.2,1,0,0,0,0,38
2012-04-19,Thursday,4,38.2,0,0,0,0,0,39
2012-04-20,Friday,4,37.1,1,0,0,0,0,35
2012-04-21,Saturday,4,42.5,0,0,0,0,0,45
2012-04-22,Sunday,4,40.8,0,0,0,0,0,42
2012-04-23,Monday,4,50.3,1,0,0,0,0,33
2012-04-24,Tuesday,4,39.0,0,0,0,0,0,41
2012-04-25,Wednesday,4,31.8,0,0,0,0,0,37
2012-04-26,Thursday,4,30.5,1,0,0,0,0,46
2012-04-27,Friday,4,40.4,0,0,0,0,1,41
2012-04-28,Saturday,4,31.9,0,0,0,0,1,56
2012-04-29,Sunday,4,39.4,0,0,0,0,1,47
2012-04-30,Monday,4,44.2,0,0,0,0,1,38
2012-05-01,Tuesday,5,56.5,1,0,0,0,0,39
2012-05-02,Wednesday,5,72.0,1,0,0,0,0,50
2012-05-03,Thursday,5,70.5,0,0,0,0,0,34
2012-05-04,Friday,5,72.2,1,0,0,0,0,40
2012-05-05,Saturday,5,57.3,1,0,0,1,0,53
2012-05-06,Sunday,5,62.7,0,0,0,0,0,45
2012-05-07,Monday,5,63.3,0,0,0,0,0,30
2012-05-08,Tuesday,5,60.2,0,0,0,0,0,38
2012-05-09,Wednesday,5,51.1,1,0,0,0,0,41
2012-05-10,Thursday,5,69.0,1,0,0,0,0,39
2012-05-11,Friday,5,58.9,0,0,0,0,0,28
2012-05-12,Saturday,5,57.1,0,0,0,0,0,46
2012-05-13,Sunday,5,61.2,0,0,0,0,0,37
2012-05-14,Monday,5,46.3,1,0,0,0,0,41
2012-05-15,Tuesday,5,61.7,1,0,0,0,0,41
2012-05-16,Wednesday,5,70.4,0,0,0,0,0,37
2012-05-17,Thursday,5,59.3,1,0,0,0,0,36
2012-05-18,Friday,5,54.9,0,0,0,0,0,30
2012-05-19,Saturday,5,65.0,0,0,0,0,0,49
2012-05-20,Sunday,5,70.3,0,0,0,0,0,44
2012-05-21,Monday,5,57.1,0,0,0,0,0,39
2012-05-22,Tuesday,5,66.6,1,0,0,0,0,51
2012-05-23,Wednesday,5,71.9,1,0,0,0,0,41
2012-05-24,Thursday,5,54.8,1,0,0,1,0,57
2012-05-25,Friday,5,52.0,0,0,0,0,0,29
2012-05-26,Saturday,5,49.3,1,0,0,0,0,47
2012-05-27,Sunday,5,50.0,0,0,0,0,1,50
2012-05-28,Monday,5,61.6,1,0,0,0,1,52
2012-05-29,Tuesday,5,57.6,0,0,0,0,1,48
2012-05-30,Wednesday,5,63.4,0,0,0,0,1,36
2012-05-31,Thursday,5,56.7,0,0,0,0,1,47
2012-06-01,Friday,6,58.7,0,0,0,0,0,37
2012-06-02,Saturday,6,66.5,0,0,0,0,0,52
2012-06-03,Sunday,6,65.0,0,0,0,1,0,48
2012-06-04,Monday,6,47.4,0,0,0,0,0,43
2012-06-05,Tuesday,6,57.2,1,0,0,0,0,24
2012-06-06,Wednesday,6,56.9,0,0,0,0,0,44
2012-06-07,Thursday,6,61.2,1,0,0,0,0,42
2012-06-08,Friday,6,49.8,0,0,0,0,0,38
2012-06-09,Saturday,6,50.4,0,0,0,0,0,43
2012-06-10,Sunday,6,66.4,0,0,0,0,0,46
2012-06-11,Monday,6,60.9,1,0,0,0,0,31
2012-06-12,Tuesday,6,55.8,0,0,0,1,0,47
2012-06-13,Wednesday,6,49.0,0,0,0,0,0,38
2012-06-14,Thursday,6,58.2,0,0,0,0,0,39
2012-06-15,Friday,6,37.2,0,0,0,0,0,31
2012-06-16,Saturday,6,54.9,0,0,0,0,0,42
2012-06-17,Sunday,6,53.4,0,0,0,0,0,52
2012-06-18,Monday,6,67.0,1,0,0,0,0,40
2012-06-19,Tuesday,6,51.0,0,0,0,0,0,30
2012-06-20,Wednesday,6,65.6,0,0,0,0,0,41
2012-06-21,Thursday,6,63.5,1,0,0,0,0,47
2012-06-22,Friday,6,62.2,0,0,0,0,0,37
2012-06-23,Saturday,6,71.0,0,0,0,0,0,49
2012-06-24,Sunday,6,70.3,1,0,0,0,0,49
2012-06-25,Monday,6,67.7,1,0,0,0,0,36
2012-06-26,Tuesday,6,57.9,0,0,0,0,0,36
2012-06-27,Wednesday,6,60.7,0,0,0,0,1,45
2012-06-28,Thursday,6,57.2,0,0,0,0,1,37
2012-06-29,Friday,6,52.3,0,0,0,0,1,40
2012-06-30,Saturday,6,46.0,1,0,0,0,1,49
2012-07-01,Sunday,7,73.9,0,0,0,0,0,49
2012-07-02,Monday,7,78.0,0,0,0,0,0,32
2012-07-03,Tuesday,7,78.7,0,0,0,0,0,43
2012-07-04,Wednesday,7,86.7,0,0,1,0,0,47
2012-07-05,Thursday,7,66.3,1,0,0,0,0,47
2012-07-06,Friday,7,78.3,1,0,0,0,0,36
2012-07-07,Saturday,7,70.5,0,0,0,0,0,45
2012-07-08,Sunday,7,81.7,1,0,0,1,0,48
2012-07-09,Monday,7,72.5,0,0,0,0,0,38
2012-07-10,Tuesday,7,70.4,0,0,0,0,0,40
2012-07-11,Wednesday,7,76.9,1,0,0,0,0,40
2012-07-12,Thursday,7,66.9,0,0,0,0,0,40
2012-07-13,Friday,7,75.3,0,0,0,0,0,43
2012-07-14,Saturday,7,67.3,0,0,0,0,0,45
2012-07-15,Sunday,7,73.0,0,0,0,0,0,47
2012-07-16,Monday,7,86.9,0,0,0,0,0,42
